,Unnamed: 0,jogador_id,partida_id,tipo
3662,1618,8475598,2013020186,ASSISTENCIA
3663,785,8473419,2012020154,ASSISTENCIA
3664,13160,8468535,2011021094,ASSISTENCIA
3665,11620,8468493,2010021026,GOL
3666,1256,8474024,2012020407,ASSISTENCIA
3667,11631,8468486,2010021026,ASSISTENCIA
3668,4777,8474102,2015020135,ASSISTENCIA
3669,9571,8470613,2018020367,ASSISTENCIA
3670,180,8470638,2010030417,GOL
3671,12719,8457981,2011020646,GOL
3672,4427,8476456,2014021222,GOL
3673,1790,8475220,2013020510,GOL
3674,3274,8473412,2014020622,GOL
3675,12613,8473991,2011020029,ASSISTENCIA
3676,9209,8476958,2018020029,ASSISTENCIA
3677,1998,8474594,2013020363,ASSISTENCIA
3678,3285,8474563,2014020622,ASSISTENCIA
3679,7046,8474589,2016020657,GOL
3680,7848,8471498,2015020219,GOL
3681,7657,8466138,2015020724,ASSISTENCIA
3682,4728,8475166,2015021204,ASSISTENCIA
3683,2284,8467329,2012020586,GOL
3684,7376,8475784,2016020477,GOL
3685,7849,8471498,2015020219,ASSISTENCIA
3686,5103,8473546,2015020088,ASSISTENCIA
3687,2339,8476162,2013020304,ASSISTENCIA
3688,5877,8474715,2015020013,GOL
3689,13872,8478414,2018030187,ASSISTENCIA
3690,11575,8468535,2010020347,ASSISTENCIA
3691,237,8470630,2015030143,ASSISTENCIA
3692,1613,8460621,2013020186,GOL
3693,358,8470607,2013030231,ASSISTENCIA
3694,10822,8457981,2010020172,ASSISTENCIA
3695,4050,8475726,2014020118,GOL
3696,920,8470610,2012020318,ASSISTENCIA
3697,2515,8474589,2012020420,ASSISTENCIA
3698,2006,8475690,2013020363,GOL
3699,2169,8474150,2012020505,GOL
3700,5613,8475784,2016020744,GOL
3701,4696,8475772,2017020853,GOL
3702,10038,8476853,2018020846,ASSISTENCIA
3703,6969,8466285,2016020082,GOL
3704,2962,8470598,2014020261,ASSISTENCIA
3705,6791,8475754,2015020634,ASSISTENCIA
3706,5993,8470598,2016021157,GOL
3707,13514,8471859,2010020883,GOL
3708,13873,8478099,2018030187,GOL
3709,4022,8477497,2014020736,GOL
3710,8082,8474027,2016020965,ASSISTENCIA
3711,324,8474685,2016030141,GOL
3712,8066,8476453,2017020533,ASSISTENCIA
3713,12730,8469992,2011020646,ASSISTENCIA
3714,11459,8468504,2010020598,ASSISTENCIA
3715,8781,8470543,2015020157,GOL
3716,1042,8473588,2013020414,GOL
3717,3594,8477499,2014020460,ASSISTENCIA
3718,12835,8475175,2010020065,ASSISTENCIA
3719,13164,8470626,2011021094,GOL
3720,806,8471698,2013020820,ASSISTENCIA
3721,2642,8470600,2013020601,GOL
3722,4090,8474569,2014020587,ASSISTENCIA
3723,2514,8474589,2012020420,ASSISTENCIA
3724,2765,8476195,2013020458,ASSISTENCIA
3725,5711,8469521,2015020031,GOL
3726,7654,8474162,2015020724,ASSISTENCIA
3727,11023,8471685,2010020500,ASSISTENCIA
3728,1820,8467338,2012020424,GOL
3729,7919,8475246,2017020238,ASSISTENCIA
3730,5788,8474027,2016020828,ASSISTENCIA
3731,3691,8470201,2014020983,ASSISTENCIA
3732,3522,8475625,2014020767,GOL
3733,2619,8467370,2012020498,ASSISTENCIA
3734,13430,8475791,2010020610,ASSISTENCIA
3735,13338,8473584,2011021030,GOL
3736,3921,8474056,2014020727,ASSISTENCIA
3737,473,8474053,2013030182,ASSISTENCIA
3738,4005,8476292,2014020959,ASSISTENCIA
3739,1876,8474141,2013020622,ASSISTENCIA
3740,5419,8476887,2016020073,ASSISTENCIA
3741,8987,8475906,2017020147,ASSISTENCIA
3742,9091,8477463,2017020530,ASSISTENCIA
3743,13963,8477021,2018030246,ASSISTENCIA
3744,9330,8480839,2018020135,ASSISTENCIA
3745,7852,8477018,2015020219,ASSISTENCIA
3746,3638,8475692,2014020506,ASSISTENCIA
3747,9064,8476455,2017021203,ASSISTENCIA
3748,13630,8478466,2018021079,GOL
3749,615,8471675,2017030143,GOL
3750,12249,8470137,2010020205,ASSISTENCIA
3751,4344,8476207,2014020157,ASSISTENCIA
3752,8206,8474573,2017020299,ASSISTENCIA
3753,5656,8475279,2017021165,ASSISTENCIA
3754,10448,8470778,2010020589,ASSISTENCIA
3755,7020,8474563,2016020612,ASSISTENCIA
3756,1924,8473546,2012020207,GOL
3757,13215,8474551,2010021218,ASSISTENCIA
3758,10684,8468515,2010020464,ASSISTENCIA
3759,9164,8474068,2018020006,ASSISTENCIA
3760,6373,8466138,2015020892,ASSISTENCIA
3761,8725,8471233,2016020310,ASSISTENCIA
3762,1824,8474818,2012020424,ASSISTENCIA
3763,8278,8476454,2016020649,ASSISTENCIA
3764,681,8474584,2013021105,GOL
3765,825,8474589,2013020853,ASSISTENCIA
3766,7546,8475227,2016020489,ASSISTENCIA
3767,3911,8474743,2014020842,ASSISTENCIA
3768,8363,8470794,2016020623,ASSISTENCIA
3769,4227,8476874,2014020113,ASSISTENCIA
3770,8548,8476545,2016020391,ASSISTENCIA
3771,33,8468083,2010030245,ASSISTENCIA
3772,893,8475176,2013021087,ASSISTENCIA
3773,744,8474519,2012020521,ASSISTENCIA
3774,10699,8469485,2011020225,GOL
3775,7607,8474250,2017021193,ASSISTENCIA
3776,6737,8477940,2016020737,ASSISTENCIA
3777,7449,8475169,2016020382,GOL
3778,6857,8476438,2017020599,ASSISTENCIA
3779,330,8476874,2016030141,ASSISTENCIA
3780,9469,8478550,2018020297,ASSISTENCIA
3781,7871,8478403,2015020200,ASSISTENCIA
3782,2949,8473564,2014020261,GOL
3783,625,8479974,2017030143,ASSISTENCIA
3784,1219,8467400,2012020127,ASSISTENCIA
3785,3036,8462196,2014020089,ASSISTENCIA
3786,13834,8475744,2018030131,ASSISTENCIA
3787,3078,8477494,2014021172,ASSISTENCIA
3788,11010,8470222,2010020963,ASSISTENCIA
3789,9699,8470775,2018020550,ASSISTENCIA
3790,8844,8469500,2015020307,ASSISTENCIA
3791,5883,8471214,2017020667,ASSISTENCIA
3792,6778,8469544,2015020415,GOL
3793,5203,8471339,2016020294,GOL
3794,4859,8476479,2016020398,ASSISTENCIA
3795,12422,8468508,2011020037,ASSISTENCIA
3796,4518,8470613,2014020979,ASSISTENCIA
3797,12796,8471218,2011020616,GOL
3798,12810,8471678,2011020616,GOL
3799,2988,8474052,2014020486,GOL
3800,3513,8471698,2014021032,ASSISTENCIA
3801,6246,8470039,2015020053,GOL
3802,3897,8477497,2014021017,GOL
3803,7391,8475184,2017021137,ASSISTENCIA
3804,2285,8467329,2012020586,ASSISTENCIA
3805,4226,8471215,2014020113,GOL
3806,12604,8467988,2011020029,ASSISTENCIA
3807,9819,8477493,2018020623,ASSISTENCIA
3808,5175,8467876,2016020339,ASSISTENCIA
3809,4026,8473563,2014020599,GOL
3810,2036,8467331,2013020121,ASSISTENCIA
3811,8898,8471735,2015020455,ASSISTENCIA
3812,8903,8475855,2015020455,GOL
3813,6890,8474053,2017020331,GOL
3814,10911,8468505,2010020446,ASSISTENCIA
3815,12027,8471676,2010020815,GOL
3816,12924,8462042,2010020295,ASSISTENCIA
3817,874,8474053,2012020310,ASSISTENCIA
3818,4343,8471677,2014020157,ASSISTENCIA
3819,1572,8470794,2013020433,ASSISTENCIA
3820,2287,8475166,2012020694,GOL
3821,13097,8470283,2011021055,ASSISTENCIA
3822,9152,8476440,2018020003,ASSISTENCIA
3823,9008,8476454,2017020147,GOL
3824,6583,8477495,2016021208,GOL
3825,13287,8467329,2010020832,GOL
3826,4144,8473473,2014020386,ASSISTENCIA
3827,11715,8467967,2011021132,ASSISTENCIA
3828,13350,8471283,2011021030,ASSISTENCIA
3829,3155,8477492,2014020589,ASSISTENCIA
3830,13198,8473449,2010021218,ASSISTENCIA
3831,13842,8471276,2018030123,GOL
3832,10033,8478440,2018020834,ASSISTENCIA
3833,13681,8476292,2018021133,ASSISTENCIA
3834,3542,8469770,2014020855,ASSISTENCIA
3835,8159,8470613,2015020755,ASSISTENCIA
3836,11708,8473682,2010021213,GOL
3837,7568,8474218,2015020717,GOL
3838,3488,8473473,2014021142,GOL
3839,191,8460621,2012030212,ASSISTENCIA
3840,552,8474027,2017030243,ASSISTENCIA
3841,7266,8471735,2017020369,ASSISTENCIA
3842,11196,8471862,2011020130,GOL
3843,5383,8477940,2016020639,ASSISTENCIA
3844,3089,8467514,2014020550,ASSISTENCIA
3845,10174,8476967,2018020952,ASSISTENCIA
3846,2572,8473604,2013021020,GOL
3847,6382,8474053,2015020892,ASSISTENCIA
3848,7809,8475744,2015020685,ASSISTENCIA
3849,9572,8470794,2018020367,GOL
3850,5401,8477404,2016021150,GOL
3851,9323,8476931,2018020135,ASSISTENCIA
3852,1511,8473994,2013020588,GOL
3853,12909,8471678,2011021082,ASSISTENCIA
3854,4161,8471311,2014020386,GOL
3855,2779,8473526,2012020084,GOL
3856,13212,8471236,2010021218,GOL
3857,6988,8477939,2016020731,GOL
3858,8849,8477500,2015020307,ASSISTENCIA
3859,3684,8469544,2014020689,ASSISTENCIA
3860,7181,8479325,2017020377,GOL
3861,9724,8474613,2018020555,ASSISTENCIA
3862,497,8466138,2015030326,ASSISTENCIA
3863,4450,8470626,2014020053,GOL
3864,12465,8475185,2011021018,ASSISTENCIA
3865,13546,8471185,2011020019,GOL
3866,8183,8477850,2017021144,ASSISTENCIA
3867,2957,8469506,2014020261,ASSISTENCIA
3868,10341,8470775,2018021043,ASSISTENCIA
3869,2438,8477497,2013021034,ASSISTENCIA
3870,10098,8480830,2018020899,ASSISTENCIA
3871,2179,8474569,2012020136,ASSISTENCIA
3872,13333,8474612,2011021030,ASSISTENCIA
3873,8496,8471303,2016020851,ASSISTENCIA
3874,6770,8470622,2015020415,GOL
3875,11917,8467831,2010020125,ASSISTENCIA
3876,1818,8469500,2012020424,ASSISTENCIA
3877,8552,8473485,2016020391,GOL
3878,11989,8471724,2011021189,ASSISTENCIA
3879,1128,8474141,2013020964,GOL
3880,7588,8475913,2016021207,ASSISTENCIA
3881,11750,8462042,2011021013,GOL
3882,3198,8474574,2014020933,GOL
3883,73,8474565,2011030162,ASSISTENCIA
3884,8733,8469500,2016020310,ASSISTENCIA
3885,11483,8470612,2010020828,ASSISTENCIA
3886,9939,8474141,2018020762,ASSISTENCIA
3887,6074,8477493,2016021081,GOL
3888,9974,8478550,2018020780,GOL
3889,1700,8470604,2012020077,GOL
3890,13663,8478512,2018021131,ASSISTENCIA
3891,3825,8470110,2014021227,ASSISTENCIA
3892,9191,8476869,2018020029,ASSISTENCIA
3893,7442,8471284,2016020382,ASSISTENCIA
3894,3396,8467329,2014020496,GOL
3895,10691,8470018,2011020225,GOL
3896,1911,8464966,2012020019,ASSISTENCIA
3897,6949,8475745,2016021059,ASSISTENCIA
3898,10075,8479407,2018020883,ASSISTENCIA
3899,8674,8471676,2015020721,GOL
3900,11080,8473512,2010020118,GOL
3901,7966,8473564,2017020541,ASSISTENCIA
3902,13953,8478414,2018030246,ASSISTENCIA
3903,5778,8476858,2016020371,GOL
3904,9820,8477839,2018020623,ASSISTENCIA
3905,12266,8466148,2011020729,ASSISTENCIA
3906,600,8475793,2017030232,GOL
3907,4245,8476856,2014021066,ASSISTENCIA
3908,11084,8470597,2010020118,GOL
3909,5418,8476887,2016020073,ASSISTENCIA
3910,4569,8479344,2017021124,ASSISTENCIA
3911,6742,8478528,2016020737,GOL
3912,1225,8474166,2013020503,GOL
3913,3380,8476456,2014020541,ASSISTENCIA
3914,866,8474066,2013020512,ASSISTENCIA
3915,5673,8476346,2015021003,ASSISTENCIA
3916,8117,8474102,2017021049,ASSISTENCIA
3917,8735,8470834,2016020871,GOL
3918,9906,8474586,2018020711,GOL
3919,10029,8474141,2018020834,ASSISTENCIA
3920,1506,8471743,2013020588,ASSISTENCIA
3921,4618,8470626,2016020531,GOL
3922,6433,8474573,2015020746,ASSISTENCIA
3923,8349,8470834,2015020426,GOL
3924,9832,8476455,2018020633,GOL
3925,12029,8467844,2010020815,GOL
3926,7364,8476960,2016020477,GOL
3927,12339,8473932,2010020787,GOL
3928,12549,8471976,2010021057,ASSISTENCIA
3929,11303,8464979,2011020254,ASSISTENCIA
3930,3044,8471390,2014020089,GOL
3931,1006,8460577,2012020047,ASSISTENCIA
3932,9439,8475193,2018020298,GOL
3933,10326,8473604,2018021038,ASSISTENCIA
3934,3783,8470852,2014021102,ASSISTENCIA
3935,12831,8470662,2010020065,ASSISTENCIA
3936,9945,8476822,2018020764,GOL
3937,9940,8478440,2018020762,GOL
3938,11945,8470616,2010020853,GOL
3939,2552,8471215,2013020654,GOL
3940,2195,8471698,2012020136,ASSISTENCIA
3941,3698,8476879,2014020983,ASSISTENCIA
3942,10305,8477941,2018021031,GOL
3943,11192,8475179,2011020130,ASSISTENCIA
3944,2219,8471309,2013020290,ASSISTENCIA
3945,13545,8466140,2011020019,GOL
3946,2349,8474641,2012020340,GOL
3947,6075,8448208,2016021081,ASSISTENCIA
3948,10624,8468485,2010020163,GOL
3949,11699,8470273,2010021213,GOL
3950,10606,8470265,2011021137,ASSISTENCIA
3951,4380,8470614,2014020125,ASSISTENCIA
3952,1554,8468085,2012020090,ASSISTENCIA
3953,7453,8475220,2016020382,ASSISTENCIA
3954,1696,8475178,2012020077,GOL
3955,12553,8471680,2011021198,GOL
3956,4936,8470638,2017020824,GOL
3957,7827,8474884,2016020693,GOL
3958,6739,8476460,2016020737,GOL
3959,6019,8477956,2017020444,ASSISTENCIA
3960,6348,8470598,2016021041,ASSISTENCIA
3961,12405,8469457,2011020817,ASSISTENCIA
3962,9179,8477462,2018020014,GOL
3963,11574,8469500,2010020358,ASSISTENCIA
3964,6013,8476960,2017020578,GOL
3965,126,8466160,2012030114,ASSISTENCIA
3966,13481,8470606,2011020917,ASSISTENCIA
3967,9600,8478439,2018020431,ASSISTENCIA
3968,7805,8471698,2015020685,ASSISTENCIA
3969,7709,8468509,2015021143,ASSISTENCIA
3970,9672,8477941,2018020512,ASSISTENCIA
3971,2860,8475775,2012020101,ASSISTENCIA
3972,4148,8475191,2014020386,GOL
3973,9368,8476857,2018020226,ASSISTENCIA
3974,9297,8474151,2018020110,ASSISTENCIA
3975,7673,8477946,2017020922,ASSISTENCIA
3976,9981,8474574,2018020780,ASSISTENCIA
3977,11628,8470617,2010021026,ASSISTENCIA
3978,12471,8462042,2011020351,ASSISTENCIA
3979,9992,8477960,2018020826,GOL
3980,1093,8477215,2013021155,ASSISTENCIA
3981,5775,8475793,2016020897,ASSISTENCIA
3982,9283,8478400,2018020107,ASSISTENCIA
3983,2784,8471678,2012020084,ASSISTENCIA
3984,10215,8476459,2018020956,ASSISTENCIA
3985,2482,8475760,2013020167,GOL
3986,9598,8477948,2018020431,GOL
3987,9975,8478550,2018020780,ASSISTENCIA
3988,6413,8474151,2016020079,ASSISTENCIA
3989,4722,8475794,2016021216,GOL
3990,1287,8470110,2013020971,GOL
3991,9094,8476539,2017020355,ASSISTENCIA
3992,8879,8476975,2016020825,ASSISTENCIA
3993,11748,8470966,2011021013,GOL
3994,13020,8468504,2011020520,ASSISTENCIA
3995,183,8467493,2012030212,ASSISTENCIA
3996,8221,8474037,2017020516,GOL
3997,4724,8470609,2015021204,ASSISTENCIA
3998,2463,8467329,2012020007,GOL
3999,6630,8471217,2015020224,ASSISTENCIA
4000,1649,8470613,2012020478,GOL
4001,682,8470180,2013021105,GOL
4002,13698,8475786,2018021154,GOL
4003,13542,8471504,2011020019,GOL
4004,7982,8477458,2017021243,ASSISTENCIA
4005,2782,8466378,2012020084,ASSISTENCIA
4006,1035,8466393,2013020184,ASSISTENCIA
4007,9688,8477506,2018020525,ASSISTENCIA
4008,8625,8470602,2016020970,ASSISTENCIA
4009,9137,8468508,2017020227,ASSISTENCIA
4010,7795,8476856,2017020849,ASSISTENCIA
4011,8436,8471685,2015020770,ASSISTENCIA
4012,3960,8477444,2014020040,ASSISTENCIA
4013,11829,8474519,2011020095,ASSISTENCIA
4014,11081,8473512,2010020118,ASSISTENCIA
4015,9206,8473533,2018020029,GOL
4016,11519,8471214,2010020011,ASSISTENCIA
4017,11986,8470621,2011020318,GOL
4018,5918,8470854,2015021052,ASSISTENCIA
4019,5745,8475163,2015020900,GOL
4020,12354,8470063,2010020746,GOL
4021,1045,8471676,2013020414,GOL
4022,5240,8471228,2017021093,ASSISTENCIA
4023,3818,8470621,2014020642,GOL
4024,6461,8475225,2017021244,GOL
4025,7878,8471735,2015020630,ASSISTENCIA
4026,11322,8468535,2010020688,ASSISTENCIA
4027,12739,8470281,2011020697,GOL
4028,13067,8469455,2011020883,GOL
4029,7414,8470655,2016020196,ASSISTENCIA
4030,4699,8469501,2017020853,ASSISTENCIA
4031,3986,8476454,2014021078,ASSISTENCIA
4032,11213,8473473,2010020931,ASSISTENCIA
4033,8186,8474563,2017021144,ASSISTENCIA
4034,8589,8471685,2015020539,ASSISTENCIA
4035,6998,8476913,2016020612,ASSISTENCIA
4036,12702,8466378,2010020385,GOL
4037,5815,8474870,2015020959,ASSISTENCIA
4038,11308,8471735,2011020795,GOL
4039,7714,8476851,2015021143,ASSISTENCIA
4040,5256,8471677,2017020087,GOL
4041,13389,8471220,2010020230,ASSISTENCIA
4042,11930,8471311,2010021205,ASSISTENCIA
4043,7200,8477447,2017021011,ASSISTENCIA
4044,13074,8470595,2011020621,ASSISTENCIA
4045,1295,8471242,2013020165,ASSISTENCIA
4046,10775,8466393,2011021143,ASSISTENCIA
4047,2805,8470041,2012020350,GOL
4048,2086,8466138,2013020668,ASSISTENCIA
4049,5094,8476453,2016020734,GOL
4050,4488,8470616,2014020186,ASSISTENCIA
4051,858,8476806,2013020512,ASSISTENCIA
4052,8857,8476853,2015020712,ASSISTENCIA
4053,641,8478498,2017030126,GOL
4054,7872,8475796,2015020200,ASSISTENCIA
4055,7790,8470595,2017020849,ASSISTENCIA
4056,957,8465009,2012020262,GOL
4057,3570,8473419,2014020630,GOL
4058,4462,8471504,2014020053,ASSISTENCIA
4059,12698,8468639,2010020385,ASSISTENCIA
4060,2020,8468518,2012020330,GOL
4061,1986,8471702,2013021191,ASSISTENCIA
4062,2936,8475793,2014020242,ASSISTENCIA
4063,2748,8471245,2012020171,ASSISTENCIA
4064,4454,8471276,2014020053,ASSISTENCIA
4065,10555,8467876,2011021106,ASSISTENCIA
4066,3054,8474068,2014020089,GOL
4067,12433,8468513,2010020376,ASSISTENCIA
4068,4851,8474641,2016020398,ASSISTENCIA
4069,12894,8471682,2011020710,GOL
4070,5579,8476437,2017020194,GOL
4071,7174,8474564,2017020377,GOL
4072,6048,8475753,2015020323,ASSISTENCIA
4073,1568,8476389,2013021084,GOL
4074,13303,8471794,2010020504,ASSISTENCIA
4075,8187,8476356,2017021144,GOL
4076,3204,8476381,2014021208,GOL
4077,8077,8476438,2015020664,ASSISTENCIA
4078,10247,8471274,2018020961,ASSISTENCIA
4079,4451,8470626,2014020053,ASSISTENCIA
4080,8069,8476480,2017020533,GOL
4081,2794,8458951,2012020350,ASSISTENCIA
4082,6740,8476460,2016020737,ASSISTENCIA
4083,2481,8470105,2013020167,ASSISTENCIA
4084,10478,8470153,2011020251,ASSISTENCIA
4085,7590,8473537,2016021207,ASSISTENCIA
4086,9047,8474568,2016020881,ASSISTENCIA
4087,7465,8475181,2017020618,ASSISTENCIA
4088,4288,8466285,2014020923,ASSISTENCIA
4089,2119,8470169,2013020667,ASSISTENCIA
4090,5635,8477942,2017021165,ASSISTENCIA
4091,13351,8475692,2011021030,ASSISTENCIA
4092,12614,8469770,2011020029,GOL
4093,10957,8474578,2011020099,ASSISTENCIA
4094,1324,8476855,2012020692,GOL
4095,5674,8477497,2015021003,ASSISTENCIA
4096,8837,8471233,2015020307,ASSISTENCIA
4097,5297,8473548,2015021130,GOL
4098,12772,8469521,2011020372,GOL
4099,5466,8470607,2015020291,ASSISTENCIA
4100,9649,8474151,2018020463,GOL
4101,1131,8469665,2013020964,ASSISTENCIA
4102,2234,8475169,2013020638,ASSISTENCIA
4103,5091,8474590,2015020052,GOL
4104,8287,8476887,2016020545,GOL
4105,9520,8476463,2018020327,ASSISTENCIA
4106,6542,8476479,2016020005,ASSISTENCIA
4107,4749,8471228,2017020118,ASSISTENCIA
4108,10758,8470144,2011021143,ASSISTENCIA
4109,7627,8469465,2016020697,ASSISTENCIA
4110,12447,8466035,2010020166,ASSISTENCIA
4111,12805,8470638,2011020616,ASSISTENCIA
4112,11533,8474053,2011021044,GOL
4113,13749,8475455,2018021237,ASSISTENCIA
4114,8815,8473563,2017021154,ASSISTENCIA
4115,4439,8476975,2014020228,GOL
4116,8353,8473412,2015020426,ASSISTENCIA
4117,1329,8469462,2013021157,GOL
4118,5795,8475791,2016020828,ASSISTENCIA
4119,12577,8468501,2010020880,ASSISTENCIA
4120,8472,8475772,2017021253,ASSISTENCIA
4121,4829,8471303,2016021120,GOL
4122,10142,8474612,2018020927,GOL
4123,12825,8457981,2011020766,GOL
4124,8665,8474150,2017021216,GOL
4125,10141,8473564,2018020927,ASSISTENCIA
4126,8140,8477934,2016021061,ASSISTENCIA
4127,1498,8470599,2013020322,GOL
4128,3868,8472410,2014020892,ASSISTENCIA
4129,9929,8471676,2018020761,GOL
4130,3361,8471685,2014020832,ASSISTENCIA
4131,7516,8473994,2016020955,ASSISTENCIA
4132,6472,8471214,2017021244,GOL
4133,5362,8477495,2016020974,ASSISTENCIA
4134,6578,8468486,2016021208,ASSISTENCIA
4135,9924,8476994,2018020761,GOL
4136,12670,8467899,2010020586,ASSISTENCIA
4137,2431,8471226,2013021034,GOL
4138,10655,8473584,2010020475,ASSISTENCIA
4139,1546,8477289,2013020147,ASSISTENCIA
4140,7523,8471716,2017020994,ASSISTENCIA
4141,3151,8470750,2014020589,ASSISTENCIA
4142,13906,8476442,2018030244,ASSISTENCIA
4143,9229,8480113,2018020040,ASSISTENCIA
4144,4843,8471274,2015020268,ASSISTENCIA
4145,2913,8474176,2013021073,ASSISTENCIA
4146,11112,8474056,2011021008,ASSISTENCIA
4147,6244,8471273,2016020417,ASSISTENCIA
4148,1333,8475199,2013021157,ASSISTENCIA
4149,6508,8470655,2017020558,ASSISTENCIA
4150,540,8476525,2017030243,GOL
4151,13846,8475745,2018030123,GOL
4152,6452,8477456,2017021075,GOL
4153,1812,8462042,2012020424,ASSISTENCIA
4154,12550,8467407,2010021057,GOL
4155,13828,8478027,2018030131,ASSISTENCIA
4156,10695,8471226,2011020225,ASSISTENCIA
4157,5118,8476925,2016021114,GOL
4158,790,8465978,2012020154,ASSISTENCIA
4159,8731,8475186,2016020310,ASSISTENCIA
4160,11789,8473534,2010020671,ASSISTENCIA
4161,4368,8475714,2014020657,ASSISTENCIA
4162,8160,8468542,2015020755,ASSISTENCIA
4163,10413,8468085,2010020637,GOL
4164,8366,8474571,2016020623,ASSISTENCIA
4165,13865,8477447,2018030187,ASSISTENCIA
4166,1270,8474090,2013021057,GOL
4167,12543,8466378,2010021057,ASSISTENCIA
4168,8792,8474586,2015020534,ASSISTENCIA
4169,4191,8473579,2014020347,GOL
4170,13757,8477500,2018021237,ASSISTENCIA
4171,9821,8474567,2018020623,ASSISTENCIA
4172,6514,8478046,2017020558,GOL
4173,6369,8476892,2016021113,ASSISTENCIA
4174,5670,8474150,2015021003,GOL
4175,6705,8477935,2015020459,ASSISTENCIA
4176,11927,8467336,2010021205,GOL
4177,8943,8477493,2017020052,ASSISTENCIA
4178,5384,8473574,2016020639,GOL
4179,2223,8471693,2013020290,ASSISTENCIA
4180,3201,8469501,2014020933,ASSISTENCIA
4181,13113,8470201,2011020505,GOL
4182,6725,8474034,2016021074,GOL
4183,11462,8470667,2010020598,ASSISTENCIA
4184,6402,8468085,2016020079,GOL
4185,9774,8476923,2018020600,ASSISTENCIA
4186,4461,8465009,2014020053,GOL
4187,950,8471246,2012020262,ASSISTENCIA
4188,5804,8475714,2015021057,ASSISTENCIA
4189,5652,8478398,2017021165,GOL
4190,6351,8476981,2016021041,GOL
4191,7536,8477504,2017020994,ASSISTENCIA
4192,5323,8474141,2016020072,ASSISTENCIA
4193,1487,8476235,2013020322,ASSISTENCIA
4194,1421,8467452,2012020720,ASSISTENCIA
4195,9291,8476826,2018020110,GOL
4196,8388,8476889,2016020819,ASSISTENCIA
4197,7326,8475747,2017020597,GOL
4198,12007,8471514,2011021189,ASSISTENCIA
4199,7676,8475193,2017020922,GOL
4200,6049,8475753,2015020323,ASSISTENCIA
4201,12241,8466215,2010020205,GOL
4202,12935,8468083,2010020295,GOL
4203,2513,8470598,2012020420,ASSISTENCIA
4204,7317,8470622,2016020490,GOL
4205,895,8464989,2013021087,GOL
4206,2205,8474031,2012020526,GOL
4207,11247,8470171,2011020073,GOL
4208,1533,8464975,2013020630,ASSISTENCIA
4209,10210,8476918,2018020956,ASSISTENCIA
4210,11030,8468526,2010020500,ASSISTENCIA
4211,2429,8458537,2013020364,ASSISTENCIA
4212,8874,8475188,2017020135,ASSISTENCIA
4213,9529,8477922,2018020346,GOL
4214,3636,8467096,2014020506,ASSISTENCIA
4215,5040,8471724,2017020051,ASSISTENCIA
4216,8962,8477956,2016021044,GOL
4217,7111,8475768,2015021049,GOL
4218,2757,8471236,2013020657,ASSISTENCIA
4219,13706,8474586,2018021165,GOL
4220,3949,8475775,2014020040,ASSISTENCIA
4221,2707,8462129,2013020086,ASSISTENCIA
4222,6354,8478460,2016021041,GOL
4223,8911,8477413,2015020856,ASSISTENCIA
4224,6982,8470613,2015020397,ASSISTENCIA
4225,8330,8474563,2017020142,ASSISTENCIA
4226,6534,8476438,2015020305,ASSISTENCIA
4227,2953,8471385,2014020261,ASSISTENCIA
4228,4704,8476288,2016020678,GOL
4229,11915,8468635,2010020125,GOL
4230,6733,8479339,2016020737,ASSISTENCIA
4231,2813,8474068,2012020053,GOL
4232,9358,8477946,2018020197,ASSISTENCIA
4233,2270,8468208,2013020266,GOL
4234,13669,8479314,2018021131,GOL
4235,9016,8474586,2016020148,ASSISTENCIA
4236,10829,8468482,2010020548,ASSISTENCIA
4237,1216,8471956,2012020127,ASSISTENCIA
4238,12822,8470041,2011020766,ASSISTENCIA
4239,6727,8471218,2016020737,ASSISTENCIA
4240,8631,8470358,2016020970,ASSISTENCIA
4241,11109,8474189,2011021008,GOL
4242,9279,8475913,2018020107,GOL
4243,6923,8474141,2016020427,ASSISTENCIA
4244,7803,8471214,2015020685,GOL
4245,6643,8477850,2015020224,ASSISTENCIA
4246,9129,8475807,2017020227,ASSISTENCIA
4247,7603,8476419,2017021193,GOL
4248,6538,8476432,2015020305,GOL
4249,2677,8470120,2012020240,ASSISTENCIA
4250,5828,8470610,2017020988,GOL
4251,9711,8473446,2018020555,ASSISTENCIA
4252,1026,8470638,2013020184,GOL
4253,5532,8474716,2016020736,ASSISTENCIA
4254,8783,8474102,2015020157,ASSISTENCIA
4255,10520,8470598,2010021036,ASSISTENCIA
4256,2694,8474190,2012020493,ASSISTENCIA
4257,5099,8471735,2016020734,ASSISTENCIA
4258,11687,8470543,2010021033,GOL
4259,12811,8471514,2011020616,ASSISTENCIA
4260,9379,8478483,2018020245,ASSISTENCIA
4261,13446,8469598,2010020610,ASSISTENCIA
4262,5223,8475878,2015021126,ASSISTENCIA
4263,3922,8469521,2014020727,ASSISTENCIA
4264,12731,8467844,2011020646,GOL
4265,9605,8470281,2018020438,ASSISTENCIA
4266,1695,8471303,2012020077,ASSISTENCIA
4267,8772,8470358,2016020367,ASSISTENCIA
4268,7531,8470834,2017020994,GOL
4269,4207,8467890,2014020445,ASSISTENCIA
4270,9362,8477215,2018020197,GOL
4271,1154,8470604,2013020637,GOL
4272,11972,8469544,2011020318,GOL
4273,6677,8470358,2017021238,GOL
4274,6144,8477952,2016020011,ASSISTENCIA
